"46123","33951","222","50709","12916","469","76833","1654","402649","299566","1055323","240233","1375","416916","110934","239934","507","239759","222991","419014","361177","1029631","165779","156454","109326","92793","69278","391952","28263","217140","28196","1042314","1663","2152","76890","1380","292480","2836","1386","816","958","1678","35832","38501","572511","517","138","85413","43668","374","1696","41275","118747","32008","830","233191","194","1016","2717","135858","43996","75","82202","3041","59732","1077264","501783","1485","202907","283","33042","1716","776","69578","84162","2896","106589","2034","281915","73029","400947","1298","80865","36739","57495","79206","872","39948","238749","37914","29393","231454","156973","538","308865","212791","547","1350","35810","620","1730","66831","216851","236752","88875","1004303","555078","861914","44259","649460","150022","237","946234","332102","96492","848","2701","1378","113","173479","44675","2053","644652","133154","133141","1117","117563","724","2349","52228","2745","209","963","303379","404402","53460","224455","47420","89966","81","467975","36862","682522","29580","227979","43994","32257","57493","204476","1578","1357","319458","445","256846","32067","665874","400634","68","13134","623276","86795","149698","158846","906","200677","316612","407","33882","1269","2050","88138","86331","475","437755","423349","1161127","1763","2093","482","57494","64001","1234","1839","165696","221218","528","283168","133925","265975","219181","346096","93217","265","543311","86004","84567","47494","335058","2740","162289","1257","661182","28236","20","909656","666508","28100","985001","118","52972","44013","1111","836","838","1743","203133","48463","354349","286","1847","113286","638847","48736","33886","67575","212743","379","1241326","1060","1827","28065","1070","780","588605","93681","125216","32207","42255","100133","1200657","235888","180541","196081","656899","55506","504481","970","613","22","323620","177971","71","466152","59613","84108","168808","123375","944321","134549","2056","28453","165695","13687","107","165812","1569","1279","40323","34104","1301","35493","40840","286130","57665","95818","195950","296051","72763","141948","270","157","2038","332248","191303","401469","2129","160795","34072","1146841","29465","662","46255","85043","843","338","600332","349","417127","12908"
0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,141
0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,103,0,0,0,0,0,0,0,0,0,0,0,100,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,11,3,0,0,0,1,0,0,0,0,0,0,765,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1544
0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,117,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,12,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,28,0,45,0,0,0,0,18,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,208
0,0,0,0,12,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,210
0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,17,0,3,0,0,1,0,0,0,0,0,57,0,0,48,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,12,0,0,0,0,0,0,0,0,244,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,0,0,0,460,0,0,0,0,0,19,0,0,0,0,0,13,0,0,3,0,0,29,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,12,9,0,0,1,0,2,0,0,0,0,0,61,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,17,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,26,0,0,0,13,16,0,12,0,0,0,0,11,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,417
0,0,0,0,74,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,21,0,0,0,0,0,0,0,0,0,0,74,0,0,0,23,0,1,0,0,0,0,33,0,0,0,34,0,0,0,0,0,1,37,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,773,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,186,0,0,0,0,0,72,0,0,0,0,0,0,0,42,0,0,12,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,154,75,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,0,0,95,0,0,1,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,19,0,31,0,189,0,0,0,7,15,0,0,0,0,0,0,1,0,0,11,0,0,0,0,171,0,0,15,0,0,0,20,0,475
0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,41,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,82
0,0,0,0,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,60,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,31,0,0,0,0,0,0,0,243,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,54,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,5,36,15,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,3,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,0,669
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,26,0,1,0,0,0,1,0,0,2,0,0,38,0,0,0,29,0,0,0,2,10,0,32,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,0,3,31,0,0,0,0,0,0,0,0,0,0,120,0,0,0,263,2,26,0,0,0,0,0,0,0,0,187,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,10,3,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,5,0,7,0,0,6,5,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1618,140,13,0,0,0,15,1,0,0,0,0,0,6,0,0,0,4,0,0,37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,1,2,0,9,0,0,0,0,1,6,0,0,0,972,2,0,178,0,0,0,0,3,19,0,0,0,0,0,0,0,0,2,8,0,0,0,9,0,0,0,0,0,0,0,0,312
